week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-03-18,BEV-016,STR-020,South,41,77.49,False,,0.0
2024-03-25,BEV-016,STR-020,South,39,73.71,False,,0.0
2024-04-01,BEV-016,STR-020,South,64,96.77,True,Price Cut,0.2
2024-04-08,BEV-016,STR-020,South,44,83.16,False,,0.0
2024-04-15,BEV-016,STR-020,South,39,73.71,False,,0.0
2024-04-22,BEV-016,STR-020,South,42,79.38,False,,0.0
2024-04-29,BEV-016,STR-020,South,46,86.94,False,,0.0
2024-05-06,BEV-016,STR-020,South,46,86.94,False,,0.0
2024-05-13,BEV-016,STR-020,South,45,85.05,False,,0.0
2024-05-20,BEV-016,STR-020,South,42,79.38,False,,0.0
2024-05-27,BEV-016,STR-020,South,35,66.15,False,,0.0
2024-06-03,BEV-016,STR-020,South,41,77.49,False,,0.0
2024-06-10,BEV-016,STR-020,South,37,69.93,False,,0.0
2024-01-01,BEV-016,STR-021,East,7,13.23,False,,0.0
2024-01-08,BEV-016,STR-021,East,7,13.23,False,,0.0
2024-01-15,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-01-22,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-01-29,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-02-05,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-02-12,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-02-19,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-02-26,BEV-016,STR-021,East,16,22.08,True,Bundle,0.27
2024-03-04,BEV-016,STR-021,East,12,16.56,True,Bundle,0.27
2024-03-11,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-03-18,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-03-25,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-04-01,BEV-016,STR-021,East,14,21.17,True,Price Cut,0.2
2024-04-08,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-04-15,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-04-22,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-04-29,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-05-06,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-05-13,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-05-20,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-05-27,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-06-03,BEV-016,STR-021,East,8,15.12,False,,0.0
2024-06-10,BEV-016,STR-021,East,9,17.01,False,,0.0
2024-01-01,BEV-016,STR-022,East,6,11.34,False,,0.0
2024-01-08,BEV-016,STR-022,East,7,13.23,False,,0.0
2024-01-15,BEV-016,STR-022,East,7,13.23,False,,0.0
2024-01-22,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-01-29,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-02-05,BEV-016,STR-022,East,9,17.01,False,,0.0
2024-02-12,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-02-19,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-02-26,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-03-04,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-03-11,BEV-016,STR-022,East,9,17.01,False,,0.0
2024-03-18,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-03-25,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-04-01,BEV-016,STR-022,East,9,17.01,False,,0.0
2024-04-08,BEV-016,STR-022,East,9,17.01,False,,0.0
2024-04-15,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-04-22,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-04-29,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-05-06,BEV-016,STR-022,East,10,18.9,False,,0.0
2024-05-13,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-05-20,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-05-27,BEV-016,STR-022,East,7,13.23,False,,0.0
2024-06-03,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-06-10,BEV-016,STR-022,East,8,15.12,False,,0.0
2024-01-01,BEV-016,STR-023,East,7,13.23,False,,0.0
2024-01-08,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-01-15,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-01-22,BEV-016,STR-023,East,10,18.9,False,,0.0
2024-01-29,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-02-05,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-02-12,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-02-19,BEV-016,STR-023,East,10,18.9,False,,0.0
2024-02-26,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-03-04,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-03-11,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-03-18,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-03-25,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-04-01,BEV-016,STR-023,East,13,19.66,True,Price Cut,0.2
2024-04-08,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-04-15,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-04-22,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-04-29,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-05-06,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-05-13,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-05-20,BEV-016,STR-023,East,8,15.12,False,,0.0
2024-05-27,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-06-03,BEV-016,STR-023,East,7,13.23,False,,0.0
2024-06-10,BEV-016,STR-023,East,9,17.01,False,,0.0
2024-01-01,BEV-016,STR-024,East,31,58.59,False,,0.0
2024-01-08,BEV-016,STR-024,East,32,60.48,False,,0.0
2024-01-15,BEV-016,STR-024,East,39,73.71,False,,0.0
2024-01-22,BEV-016,STR-024,East,33,62.37,False,,0.0
2024-01-29,BEV-016,STR-024,East,33,62.37,False,,0.0
2024-02-05,BEV-016,STR-024,East,36,68.04,False,,0.0
2024-02-12,BEV-016,STR-024,East,38,71.82,False,,0.0
2024-02-19,BEV-016,STR-024,East,34,64.26,False,,0.0
2024-02-26,BEV-016,STR-024,East,31,58.59,False,,0.0
2024-03-04,BEV-016,STR-024,East,40,75.6,False,,0.0
2024-03-11,BEV-016,STR-024,East,37,69.93,False,,0.0
2024-03-18,BEV-016,STR-024,East,37,69.93,False,,0.0
2024-03-25,BEV-016,STR-024,East,33,62.37,False,,0.0
2024-04-01,BEV-016,STR-024,East,35,66.15,False,,0.0
2024-04-08,BEV-016,STR-024,East,37,69.93,False,,0.0
2024-04-15,BEV-016,STR-024,East,40,75.6,False,,0.0
2024-04-22,BEV-016,STR-024,East,35,66.15,False,,0.0
2024-04-29,BEV-016,STR-024,East,33,62.37,False,,0.0
2024-05-06,BEV-016,STR-024,East,36,68.04,False,,0.0
2024-05-13,BEV-016,STR-024,East,37,69.93,False,,0.0
2024-05-20,BEV-016,STR-024,East,37,69.93,False,,0.0
2024-05-27,BEV-016,STR-024,East,31,58.59,False,,0.0
2024-06-03,BEV-016,STR-024,East,37,69.93,False,,0.0
2024-06-10,BEV-016,STR-024,East,36,68.04,False,,0.0
2024-01-01,BEV-016,STR-025,East,18,34.02,False,,0.0
2024-01-08,BEV-016,STR-025,East,19,35.91,False,,0.0
2024-01-15,BEV-016,STR-025,East,20,37.8,False,,0.0
2024-01-22,BEV-016,STR-025,East,22,41.58,False,,0.0
2024-01-29,BEV-016,STR-025,East,23,43.47,False,,0.0
2024-02-05,BEV-016,STR-025,East,21,39.69,False,,0.0
2024-02-12,BEV-016,STR-025,East,22,41.58,False,,0.0
2024-02-19,BEV-016,STR-025,East,21,39.69,False,,0.0
2024-02-26,BEV-016,STR-025,East,23,43.47,False,,0.0
2024-03-04,BEV-016,STR-025,East,20,37.8,False,,0.0
2024-03-11,BEV-016,STR-025,East,23,43.47,False,,0.0
2024-03-18,BEV-016,STR-025,East,21,39.69,False,,0.0
2024-03-25,BEV-016,STR-025,East,24,45.36,False,,0.0
2024-04-01,BEV-016,STR-025,East,38,57.46,True,Price Cut,0.2
2024-04-08,BEV-016,STR-025,East,20,37.8,False,,0.0
2024-04-15,BEV-016,STR-025,East,21,39.69,False,,0.0
2024-04-22,BEV-016,STR-025,East,19,35.91,False,,0.0
2024-04-29,BEV-016,STR-025,East,20,37.8,False,,0.0
2024-05-06,BEV-016,STR-025,East,24,45.36,False,,0.0
2024-05-13,BEV-016,STR-025,East,21,39.69,False,,0.0
2024-05-20,BEV-016,STR-025,East,24,45.36,False,,0.0
2024-05-27,BEV-016,STR-025,East,23,43.47,False,,0.0
2024-06-03,BEV-016,STR-025,East,22,41.58,False,,0.0
2024-06-10,BEV-016,STR-025,East,22,41.58,False,,0.0
2024-01-01,BEV-016,STR-026,East,19,35.91,False,,0.0
2024-01-08,BEV-016,STR-026,East,18,34.02,False,,0.0
2024-01-15,BEV-016,STR-026,East,22,41.58,False,,0.0
2024-01-22,BEV-016,STR-026,East,23,43.47,False,,0.0
2024-01-29,BEV-016,STR-026,East,19,35.91,False,,0.0
2024-02-05,BEV-016,STR-026,East,25,47.25,False,,0.0
2024-02-12,BEV-016,STR-026,East,21,39.69,False,,0.0
2024-02-19,BEV-016,STR-026,East,24,45.36,False,,0.0
2024-02-26,BEV-016,STR-026,East,38,52.43,True,Bundle,0.27
2024-03-04,BEV-016,STR-026,East,31,42.77,True,Bundle,0.27
2024-03-11,BEV-016,STR-026,East,25,47.25,False,,0.0
2024-03-18,BEV-016,STR-026,East,24,45.36,False,,0.0
2024-03-25,BEV-016,STR-026,East,25,47.25,False,,0.0
2024-04-01,BEV-016,STR-026,East,21,39.69,False,,0.0
2024-04-08,BEV-016,STR-026,East,24,45.36,False,,0.0
2024-04-15,BEV-016,STR-026,East,23,43.47,False,,0.0
2024-04-22,BEV-016,STR-026,East,22,41.58,False,,0.0
2024-04-29,BEV-016,STR-026,East,19,35.91,False,,0.0
2024-05-06,BEV-016,STR-026,East,22,41.58,False,,0.0
2024-05-13,BEV-016,STR-026,East,23,43.47,False,,0.0
2024-05-20,BEV-016,STR-026,East,24,45.36,False,,0.0
2024-05-27,BEV-016,STR-026,East,22,41.58,False,,0.0
2024-06-03,BEV-016,STR-026,East,21,39.69,False,,0.0
2024-06-10,BEV-016,STR-026,East,19,35.91,False,,0.0
2024-01-01,BEV-016,STR-027,East,22,41.58,False,,0.0
2024-01-08,BEV-016,STR-027,East,27,51.03,False,,0.0
2024-01-15,BEV-016,STR-027,East,29,54.81,False,,0.0
2024-01-22,BEV-016,STR-027,East,25,47.25,False,,0.0
2024-01-29,BEV-016,STR-027,East,26,49.14,False,,0.0
2024-02-05,BEV-016,STR-027,East,25,47.25,False,,0.0
2024-02-12,BEV-016,STR-027,East,31,58.59,False,,0.0
2024-02-19,BEV-016,STR-027,East,27,51.03,False,,0.0
2024-02-26,BEV-016,STR-027,East,27,51.03,False,,0.0
2024-03-04,BEV-016,STR-027,East,26,49.14,False,,0.0
2024-03-11,BEV-016,STR-027,East,27,51.03,False,,0.0
2024-03-18,BEV-016,STR-027,East,29,54.81,False,,0.0
2024-03-25,BEV-016,STR-027,East,25,47.25,False,,0.0
2024-04-01,BEV-016,STR-027,East,34,51.41,True,Price Cut,0.2
2024-04-08,BEV-016,STR-027,East,31,58.59,False,,0.0
2024-04-15,BEV-016,STR-027,East,31,58.59,False,,0.0
2024-04-22,BEV-016,STR-027,East,25,47.25,False,,0.0
2024-04-29,BEV-016,STR-027,East,25,47.25,False,,0.0
2024-05-06,BEV-016,STR-027,East,29,54.81,False,,0.0
2024-05-13,BEV-016,STR-027,East,29,54.81,False,,0.0
2024-05-20,BEV-016,STR-027,East,26,49.14,False,,0.0
2024-05-27,BEV-016,STR-027,East,27,51.03,False,,0.0
2024-06-03,BEV-016,STR-027,East,28,52.92,False,,0.0
2024-06-10,BEV-016,STR-027,East,29,54.81,False,,0.0
2024-01-01,BEV-016,STR-028,East,20,37.8,False,,0.0
2024-01-08,BEV-016,STR-028,East,19,35.91,False,,0.0
2024-01-15,BEV-016,STR-028,East,23,43.47,False,,0.0
2024-01-22,BEV-016,STR-028,East,20,37.8,False,,0.0
2024-01-29,BEV-016,STR-028,East,23,43.47,False,,0.0
2024-02-05,BEV-016,STR-028,East,20,37.8,False,,0.0
2024-02-12,BEV-016,STR-028,East,23,43.47,False,,0.0
2024-02-19,BEV-016,STR-028,East,22,41.58,False,,0.0
2024-02-26,BEV-016,STR-028,East,25,47.25,False,,0.0
2024-03-04,BEV-016,STR-028,East,25,47.25,False,,0.0
2024-03-11,BEV-016,STR-028,East,20,37.8,False,,0.0
2024-03-18,BEV-016,STR-028,East,25,47.25,False,,0.0
2024-03-25,BEV-016,STR-028,East,19,35.91,False,,0.0
2024-04-01,BEV-016,STR-028,East,33,49.9,True,Price Cut,0.2
2024-04-08,BEV-016,STR-028,East,25,47.25,False,,0.0
2024-04-15,BEV-016,STR-028,East,26,49.14,False,,0.0
2024-04-22,BEV-016,STR-028,East,23,43.47,False,,0.0
2024-04-29,BEV-016,STR-028,East,22,41.58,False,,0.0
2024-05-06,BEV-016,STR-028,East,21,39.69,False,,0.0
2024-05-13,BEV-016,STR-028,East,23,43.47,False,,0.0
2024-05-20,BEV-016,STR-028,East,21,39.69,False,,0.0
2024-05-27,BEV-016,STR-028,East,18,34.02,False,,0.0
2024-06-03,BEV-016,STR-028,East,24,45.36,False,,0.0
2024-06-10,BEV-016,STR-028,East,19,35.91,False,,0.0
2024-01-01,BEV-016,STR-029,East,32,60.48,False,,0.0
2024-01-08,BEV-016,STR-029,East,31,58.59,False,,0.0
2024-01-15,BEV-016,STR-029,East,31,58.59,False,,0.0
2024-01-22,BEV-016,STR-029,East,38,71.82,False,,0.0
2024-01-29,BEV-016,STR-029,East,36,68.04,False,,0.0
2024-02-05,BEV-016,STR-029,East,37,69.93,False,,0.0
2024-02-12,BEV-016,STR-029,East,38,71.82,False,,0.0
2024-02-19,BEV-016,STR-029,East,32,60.48,False,,0.0
2024-02-26,BEV-016,STR-029,East,36,68.04,False,,0.0
2024-03-04,BEV-016,STR-029,East,33,62.37,False,,0.0
2024-03-11,BEV-016,STR-029,East,34,64.26,False,,0.0
2024-03-18,BEV-016,STR-029,East,36,68.04,False,,0.0
2024-03-25,BEV-016,STR-029,East,33,62.37,False,,0.0
2024-04-01,BEV-016,STR-029,East,39,73.71,False,,0.0
2024-04-08,BEV-016,STR-029,East,39,73.71,False,,0.0
2024-04-15,BEV-016,STR-029,East,38,71.82,False,,0.0
2024-04-22,BEV-016,STR-029,East,40,75.6,False,,0.0
2024-04-29,BEV-016,STR-029,East,38,71.82,False,,0.0
2024-05-06,BEV-016,STR-029,East,32,60.48,False,,0.0
2024-05-13,BEV-016,STR-029,East,37,69.93,False,,0.0
2024-05-20,BEV-016,STR-029,East,33,62.37,False,,0.0
2024-05-27,BEV-016,STR-029,East,31,58.59,False,,0.0
2024-06-03,BEV-016,STR-029,East,36,68.04,False,,0.0
2024-06-10,BEV-016,STR-029,East,29,54.81,False,,0.0
2024-01-01,BEV-016,STR-030,East,21,39.69,False,,0.0
2024-01-08,BEV-016,STR-030,East,20,37.8,False,,0.0
2024-01-15,BEV-016,STR-030,East,23,43.47,False,,0.0
2024-01-22,BEV-016,STR-030,East,21,39.69,False,,0.0
2024-01-29,BEV-016,STR-030,East,19,35.91,False,,0.0
2024-02-05,BEV-016,STR-030,East,19,35.91,False,,0.0
2024-02-12,BEV-016,STR-030,East,23,43.47,False,,0.0
2024-02-19,BEV-016,STR-030,East,22,41.58,False,,0.0
2024-02-26,BEV-016,STR-030,East,35,48.29,True,Bundle,0.27
2024-03-04,BEV-016,STR-030,East,38,52.43,True,Bundle,0.27
2024-03-11,BEV-016,STR-030,East,22,41.58,False,,0.0
2024-03-18,BEV-016,STR-030,East,23,43.47,False,,0.0
2024-03-25,BEV-016,STR-030,East,25,47.25,False,,0.0
2024-04-01,BEV-016,STR-030,East,32,48.38,True,Price Cut,0.2
2024-04-08,BEV-016,STR-030,East,25,47.25,False,,0.0
2024-04-15,BEV-016,STR-030,East,21,39.69,False,,0.0
2024-04-22,BEV-016,STR-030,East,20,37.8,False,,0.0
2024-04-29,BEV-016,STR-030,East,22,41.58,False,,0.0
2024-05-06,BEV-016,STR-030,East,21,39.69,False,,0.0
2024-05-13,BEV-016,STR-030,East,23,43.47,False,,0.0
2024-05-20,BEV-016,STR-030,East,21,39.69,False,,0.0
2024-05-27,BEV-016,STR-030,East,19,35.91,False,,0.0
2024-06-03,BEV-016,STR-030,East,23,43.47,False,,0.0
2024-06-10,BEV-016,STR-030,East,21,39.69,False,,0.0
2024-01-01,BEV-016,STR-031,West,20,37.8,False,,0.0
2024-01-08,BEV-016,STR-031,West,17,32.13,False,,0.0
2024-01-15,BEV-016,STR-031,West,21,39.69,False,,0.0
2024-01-22,BEV-016,STR-031,West,22,41.58,False,,0.0
2024-01-29,BEV-016,STR-031,West,21,39.69,False,,0.0
2024-02-05,BEV-016,STR-031,West,21,39.69,False,,0.0
2024-02-12,BEV-016,STR-031,West,19,35.91,False,,0.0
2024-02-19,BEV-016,STR-031,West,18,34.02,False,,0.0
2024-02-26,BEV-016,STR-031,West,18,34.02,False,,0.0
2024-03-04,BEV-016,STR-031,West,20,37.8,False,,0.0
2024-03-11,BEV-016,STR-031,West,22,41.58,False,,0.0
2024-03-18,BEV-016,STR-031,West,19,35.91,False,,0.0
2024-03-25,BEV-016,STR-031,West,23,43.47,False,,0.0
2024-04-01,BEV-016,STR-031,West,33,49.9,True,Price Cut,0.2
2024-04-08,BEV-016,STR-031,West,19,35.91,False,,0.0
2024-04-15,BEV-016,STR-031,West,19,35.91,False,,0.0
2024-04-22,BEV-016,STR-031,West,21,39.69,False,,0.0
2024-04-29,BEV-016,STR-031,West,22,41.58,False,,0.0
2024-05-06,BEV-016,STR-031,West,22,41.58,False,,0.0
2024-05-13,BEV-016,STR-031,West,20,37.8,False,,0.0
2024-05-20,BEV-016,STR-031,West,21,39.69,False,,0.0
2024-05-27,BEV-016,STR-031,West,22,41.58,False,,0.0
2024-06-03,BEV-016,STR-031,West,18,34.02,False,,0.0
2024-06-10,BEV-016,STR-031,West,22,41.58,False,,0.0
2024-01-01,BEV-016,STR-032,West,19,35.91,False,,0.0
2024-01-08,BEV-016,STR-032,West,18,34.02,False,,0.0
2024-01-15,BEV-016,STR-032,West,20,37.8,False,,0.0
2024-01-22,BEV-016,STR-032,West,18,34.02,False,,0.0
2024-01-29,BEV-016,STR-032,West,22,41.58,False,,0.0
2024-02-05,BEV-016,STR-032,West,23,43.47,False,,0.0
2024-02-12,BEV-016,STR-032,West,24,45.36,False,,0.0
2024-02-19,BEV-016,STR-032,West,18,34.02,False,,0.0
2024-02-26,BEV-016,STR-032,West,28,38.63,True,Bundle,0.27
2024-03-04,BEV-016,STR-032,West,32,44.15,True,Bundle,0.27
2024-03-11,BEV-016,STR-032,West,24,45.36,False,,0.0
2024-03-18,BEV-016,STR-032,West,23,43.47,False,,0.0
2024-03-25,BEV-016,STR-032,West,22,41.58,False,,0.0
2024-04-01,BEV-016,STR-032,West,24,36.29,True,Price Cut,0.2
2024-04-08,BEV-016,STR-032,West,24,45.36,False,,0.0
2024-04-15,BEV-016,STR-032,West,23,43.47,False,,0.0
2024-04-22,BEV-016,STR-032,West,22,41.58,False,,0.0
2024-04-29,BEV-016,STR-032,West,20,37.8,False,,0.0
2024-05-06,BEV-016,STR-032,West,22,41.58,False,,0.0
2024-05-13,BEV-016,STR-032,West,21,39.69,False,,0.0
2024-05-20,BEV-016,STR-032,West,19,35.91,False,,0.0
2024-05-27,BEV-016,STR-032,West,19,35.91,False,,0.0
2024-06-03,BEV-016,STR-032,West,22,41.58,False,,0.0
2024-06-10,BEV-016,STR-032,West,20,37.8,False,,0.0
2024-01-01,BEV-016,STR-033,West,7,13.23,False,,0.0
2024-01-08,BEV-016,STR-033,West,6,11.34,False,,0.0
2024-01-15,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-01-22,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-01-29,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-02-05,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-02-12,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-02-19,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-02-26,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-03-04,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-03-11,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-03-18,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-03-25,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-04-01,BEV-016,STR-033,West,13,19.66,True,Price Cut,0.2
2024-04-08,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-04-15,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-04-22,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-04-29,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-05-06,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-05-13,BEV-016,STR-033,West,7,13.23,False,,0.0
2024-05-20,BEV-016,STR-033,West,9,17.01,False,,0.0
2024-05-27,BEV-016,STR-033,West,8,15.12,False,,0.0
2024-06-03,BEV-016,STR-033,West,7,13.23,False,,0.0
2024-06-10,BEV-016,STR-033,West,7,13.23,False,,0.0
2024-01-01,BEV-016,STR-034,West,7,13.23,False,,0.0
2024-01-08,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-01-15,BEV-016,STR-034,West,7,13.23,False,,0.0
2024-01-22,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-01-29,BEV-016,STR-034,West,7,13.23,False,,0.0
2024-02-05,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-02-12,BEV-016,STR-034,West,7,13.23,False,,0.0
2024-02-19,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-02-26,BEV-016,STR-034,West,9,12.42,True,Bundle,0.27
2024-03-04,BEV-016,STR-034,West,12,16.56,True,Bundle,0.27
2024-03-11,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-03-18,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-03-25,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-04-01,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-04-08,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-04-15,BEV-016,STR-034,West,7,13.23,False,,0.0
2024-04-22,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-04-29,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-05-06,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-05-13,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-05-20,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-05-27,BEV-016,STR-034,West,9,17.01,False,,0.0
2024-06-03,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-06-10,BEV-016,STR-034,West,8,15.12,False,,0.0
2024-01-01,BEV-016,STR-035,West,23,43.47,False,,0.0
2024-01-08,BEV-016,STR-035,West,20,37.8,False,,0.0
2024-01-15,BEV-016,STR-035,West,23,43.47,False,,0.0
2024-01-22,BEV-016,STR-035,West,24,45.36,False,,0.0
2024-01-29,BEV-016,STR-035,West,29,54.81,False,,0.0
2024-02-05,BEV-016,STR-035,West,25,47.25,False,,0.0
2024-02-12,BEV-016,STR-035,West,29,54.81,False,,0.0
2024-02-19,BEV-016,STR-035,West,29,54.81,False,,0.0
2024-02-26,BEV-016,STR-035,West,25,47.25,False,,0.0
2024-03-04,BEV-016,STR-035,West,28,52.92,False,,0.0
2024-03-11,BEV-016,STR-035,West,29,54.81,False,,0.0
2024-03-18,BEV-016,STR-035,West,27,51.03,False,,0.0
2024-03-25,BEV-016,STR-035,West,29,54.81,False,,0.0
2024-04-01,BEV-016,STR-035,West,40,60.48,True,Price Cut,0.2
2024-04-08,BEV-016,STR-035,West,27,51.03,False,,0.0
2024-04-15,BEV-016,STR-035,West,27,51.03,False,,0.0
2024-04-22,BEV-016,STR-035,West,31,58.59,False,,0.0
2024-04-29,BEV-016,STR-035,West,29,54.81,False,,0.0
2024-05-06,BEV-016,STR-035,West,23,43.47,False,,0.0
2024-05-13,BEV-016,STR-035,West,24,45.36,False,,0.0
2024-05-20,BEV-016,STR-035,West,27,51.03,False,,0.0
2024-05-27,BEV-016,STR-035,West,25,47.25,False,,0.0
2024-06-03,BEV-016,STR-035,West,23,43.47,False,,0.0
2024-06-10,BEV-016,STR-035,West,24,45.36,False,,0.0
2024-01-01,BEV-016,STR-036,West,7,13.23,False,,0.0
2024-01-08,BEV-016,STR-036,West,7,13.23,False,,0.0
2024-01-15,BEV-016,STR-036,West,7,13.23,False,,0.0
2024-01-22,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-01-29,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-02-05,BEV-016,STR-036,West,9,17.01,False,,0.0
2024-02-12,BEV-016,STR-036,West,9,17.01,False,,0.0
2024-02-19,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-02-26,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-03-04,BEV-016,STR-036,West,7,13.23,False,,0.0
2024-03-11,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-03-18,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-03-25,BEV-016,STR-036,West,9,17.01,False,,0.0
2024-04-01,BEV-016,STR-036,West,10,18.9,False,,0.0
2024-04-08,BEV-016,STR-036,West,9,17.01,False,,0.0
2024-04-15,BEV-016,STR-036,West,9,17.01,False,,0.0
2024-04-22,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-04-29,BEV-016,STR-036,West,9,17.01,False,,0.0
2024-05-06,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-05-13,BEV-016,STR-036,West,7,13.23,False,,0.0
2024-05-20,BEV-016,STR-036,West,7,13.23,False,,0.0
2024-05-27,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-06-03,BEV-016,STR-036,West,7,13.23,False,,0.0
2024-06-10,BEV-016,STR-036,West,8,15.12,False,,0.0
2024-01-01,BEV-016,STR-037,West,16,30.24,False,,0.0
2024-01-08,BEV-016,STR-037,West,16,30.24,False,,0.0
2024-01-15,BEV-016,STR-037,West,22,41.58,False,,0.0
2024-01-22,BEV-016,STR-037,West,19,35.91,False,,0.0
2024-01-29,BEV-016,STR-037,West,21,39.69,False,,0.0
2024-02-05,BEV-016,STR-037,West,21,39.69,False,,0.0
2024-02-12,BEV-016,STR-037,West,20,37.8,False,,0.0
2024-02-19,BEV-016,STR-037,West,19,35.91,False,,0.0
2024-02-26,BEV-016,STR-037,West,28,38.63,True,Bundle,0.27
2024-03-04,BEV-016,STR-037,West,34,46.91,True,Bundle,0.27
2024-03-11,BEV-016,STR-037,West,20,37.8,False,,0.0
2024-03-18,BEV-016,STR-037,West,21,39.69,False,,0.0
2024-03-25,BEV-016,STR-037,West,24,45.36,False,,0.0
2024-04-01,BEV-016,STR-037,West,19,35.91,False,,0.0
2024-04-08,BEV-016,STR-037,West,21,39.69,False,,0.0
2024-04-15,BEV-016,STR-037,West,23,43.47,False,,0.0
2024-04-22,BEV-016,STR-037,West,23,43.47,False,,0.0
2024-04-29,BEV-016,STR-037,West,21,39.69,False,,0.0
2024-05-06,BEV-016,STR-037,West,22,41.58,False,,0.0
2024-05-13,BEV-016,STR-037,West,18,34.02,False,,0.0
2024-05-20,BEV-016,STR-037,West,18,34.02,False,,0.0
2024-05-27,BEV-016,STR-037,West,22,41.58,False,,0.0
