week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-15,BEV-015,STR-035,28,59,31,56,False
2024-04-22,BEV-015,STR-035,56,0,34,22,False
2024-04-29,BEV-015,STR-035,22,65,32,55,False
2024-05-06,BEV-015,STR-035,55,0,36,19,False
2024-05-13,BEV-015,STR-035,19,68,30,57,False
2024-05-20,BEV-015,STR-035,57,0,33,24,False
2024-05-27,BEV-015,STR-035,24,63,66,21,False
2024-06-03,BEV-015,STR-035,21,66,57,30,False
2024-06-10,BEV-015,STR-035,30,57,31,56,False
2024-01-01,BEV-015,STR-036,27,0,7,20,False
2024-01-08,BEV-015,STR-036,20,0,8,12,False
2024-01-15,BEV-015,STR-036,12,0,8,4,False
2024-01-22,BEV-015,STR-036,4,23,8,19,False
2024-01-29,BEV-015,STR-036,19,0,10,9,False
2024-02-05,BEV-015,STR-036,9,18,8,19,False
2024-02-12,BEV-015,STR-036,19,0,9,10,False
2024-02-19,BEV-015,STR-036,10,17,10,17,False
2024-02-26,BEV-015,STR-036,17,0,9,8,False
2024-03-04,BEV-015,STR-036,8,19,10,17,False
2024-03-11,BEV-015,STR-036,17,0,10,7,False
2024-03-18,BEV-015,STR-036,7,20,9,18,False
2024-03-25,BEV-015,STR-036,18,0,9,9,False
2024-04-01,BEV-015,STR-036,9,13,21,1,False
2024-04-08,BEV-015,STR-036,1,26,17,10,False
2024-04-15,BEV-015,STR-036,10,17,21,6,False
2024-04-22,BEV-015,STR-036,6,21,10,17,False
2024-04-29,BEV-015,STR-036,17,0,10,7,False
2024-05-06,BEV-015,STR-036,7,20,11,16,False
2024-05-13,BEV-015,STR-036,16,0,9,7,False
2024-05-20,BEV-015,STR-036,7,20,12,15,False
2024-05-27,BEV-015,STR-036,15,0,15,0,True
2024-06-03,BEV-015,STR-036,0,27,19,8,False
2024-06-10,BEV-015,STR-036,8,19,12,15,False
2024-01-01,BEV-015,STR-037,68,0,19,49,False
2024-01-08,BEV-015,STR-037,49,0,16,33,False
2024-01-15,BEV-015,STR-037,33,0,22,11,False
2024-01-22,BEV-015,STR-037,11,57,18,50,False
2024-01-29,BEV-015,STR-037,50,0,20,30,False
2024-02-05,BEV-015,STR-037,30,0,23,7,False
2024-02-12,BEV-015,STR-037,7,61,23,45,False
2024-02-19,BEV-015,STR-037,45,0,19,26,False
2024-02-26,BEV-015,STR-037,26,42,24,44,False
2024-03-04,BEV-015,STR-037,44,0,20,24,False
2024-03-11,BEV-015,STR-037,24,44,23,45,False
2024-03-18,BEV-015,STR-037,45,0,25,20,False
2024-03-25,BEV-015,STR-037,20,48,25,43,False
2024-04-01,BEV-015,STR-037,43,0,40,3,False
2024-04-08,BEV-015,STR-037,3,41,44,0,True
2024-04-15,BEV-015,STR-037,0,68,54,14,False
2024-04-22,BEV-015,STR-037,14,54,29,39,False
2024-04-29,BEV-015,STR-037,39,0,26,13,False
2024-05-06,BEV-015,STR-037,13,55,30,38,False
2024-05-13,BEV-015,STR-037,38,0,25,13,False
2024-05-20,BEV-015,STR-037,13,55,24,44,False
2024-05-27,BEV-015,STR-037,44,0,36,8,False
2024-06-03,BEV-015,STR-037,8,60,49,19,False
2024-06-10,BEV-015,STR-037,19,49,31,37,False
2024-01-01,BEV-015,STR-038,27,0,7,20,False
2024-01-08,BEV-015,STR-038,20,0,7,13,False
2024-01-15,BEV-015,STR-038,13,0,9,4,False
2024-01-22,BEV-015,STR-038,4,23,7,20,False
2024-01-29,BEV-015,STR-038,20,0,7,13,False
2024-02-05,BEV-015,STR-038,13,0,10,3,False
2024-02-12,BEV-015,STR-038,3,24,9,18,False
2024-02-19,BEV-015,STR-038,18,0,8,10,False
2024-02-26,BEV-015,STR-038,10,11,8,13,False
2024-03-04,BEV-015,STR-038,13,0,9,4,False
2024-03-11,BEV-015,STR-038,4,19,10,13,False
2024-03-18,BEV-015,STR-038,13,0,10,3,False
2024-03-25,BEV-015,STR-038,3,24,11,16,False
2024-04-01,BEV-015,STR-038,16,0,16,0,True
2024-04-08,BEV-015,STR-038,0,27,20,7,False
2024-04-15,BEV-015,STR-038,7,20,23,4,False
2024-04-22,BEV-015,STR-038,4,16,11,9,False
2024-04-29,BEV-015,STR-038,9,18,10,17,False
2024-05-06,BEV-015,STR-038,17,0,11,6,False
2024-05-13,BEV-015,STR-038,6,21,10,17,False
2024-05-20,BEV-015,STR-038,17,0,11,6,False
2024-05-27,BEV-015,STR-038,6,21,18,9,False
2024-06-03,BEV-015,STR-038,9,18,17,10,False
2024-06-10,BEV-015,STR-038,10,17,13,14,False
2024-01-01,BEV-015,STR-039,27,0,8,19,False
2024-01-08,BEV-015,STR-039,19,0,8,11,False
2024-01-15,BEV-015,STR-039,11,0,9,2,False
2024-01-22,BEV-015,STR-039,2,25,8,19,False
2024-01-29,BEV-015,STR-039,19,0,9,10,False
2024-02-05,BEV-015,STR-039,10,17,8,19,False
2024-02-12,BEV-015,STR-039,19,0,10,9,False
2024-02-19,BEV-015,STR-039,9,18,10,17,False
2024-02-26,BEV-015,STR-039,17,0,9,8,False
2024-03-04,BEV-015,STR-039,8,19,9,18,False
2024-03-11,BEV-015,STR-039,18,0,10,8,False
2024-03-18,BEV-015,STR-039,8,19,11,16,False
2024-03-25,BEV-015,STR-039,16,0,10,6,False
2024-04-01,BEV-015,STR-039,6,21,9,18,False
2024-04-08,BEV-015,STR-039,18,0,9,9,False
2024-04-15,BEV-015,STR-039,9,18,12,15,False
2024-04-22,BEV-015,STR-039,15,0,10,5,False
2024-04-29,BEV-015,STR-039,5,22,11,16,False
2024-05-06,BEV-015,STR-039,16,0,12,4,False
2024-05-13,BEV-015,STR-039,4,23,11,16,False
2024-05-20,BEV-015,STR-039,16,0,10,6,False
2024-05-27,BEV-015,STR-039,6,16,12,10,False
2024-06-03,BEV-015,STR-039,10,17,12,15,False
2024-06-10,BEV-015,STR-039,15,0,12,3,False
2024-01-01,BEV-015,STR-040,110,0,29,81,False
2024-01-08,BEV-015,STR-040,81,0,32,49,False
2024-01-15,BEV-015,STR-040,49,0,36,13,False
2024-01-22,BEV-015,STR-040,13,97,36,74,False
2024-01-29,BEV-015,STR-040,74,0,35,39,False
2024-02-05,BEV-015,STR-040,39,71,36,74,False
2024-02-12,BEV-015,STR-040,74,0,40,34,False
2024-02-19,BEV-015,STR-040,34,76,40,70,False
2024-02-26,BEV-015,STR-040,70,0,36,34,False
2024-03-04,BEV-015,STR-040,34,76,40,70,False
2024-03-11,BEV-015,STR-040,70,0,37,33,False
2024-03-18,BEV-015,STR-040,33,77,37,73,False
2024-03-25,BEV-015,STR-040,73,0,37,36,False
2024-04-01,BEV-015,STR-040,36,74,76,34,False
2024-04-08,BEV-015,STR-040,34,76,78,32,False
2024-04-15,BEV-015,STR-040,32,78,68,42,False
2024-04-22,BEV-015,STR-040,42,68,43,67,False
2024-04-29,BEV-015,STR-040,67,0,44,23,False
2024-05-06,BEV-015,STR-040,23,87,44,66,False
2024-05-13,BEV-015,STR-040,66,0,41,25,False
2024-05-20,BEV-015,STR-040,25,85,41,69,False
2024-05-27,BEV-015,STR-040,69,0,69,0,True
2024-06-03,BEV-015,STR-040,0,73,73,0,True
2024-06-10,BEV-015,STR-040,0,110,52,58,False
2024-01-01,BEV-016,STR-001,36,0,10,26,False
2024-01-08,BEV-016,STR-001,26,0,11,15,False
2024-01-15,BEV-016,STR-001,15,0,12,3,False
2024-01-22,BEV-016,STR-001,3,33,13,23,False
2024-01-29,BEV-016,STR-001,23,0,12,11,False
2024-02-05,BEV-016,STR-001,11,25,12,24,False
2024-02-12,BEV-016,STR-001,24,0,13,11,False
2024-02-19,BEV-016,STR-001,11,25,13,23,False
2024-02-26,BEV-016,STR-001,23,0,18,5,False
2024-03-04,BEV-016,STR-001,5,31,21,15,False
2024-03-11,BEV-016,STR-001,15,0,13,2,False
2024-03-18,BEV-016,STR-001,2,34,14,22,False
2024-03-25,BEV-016,STR-001,22,0,14,8,False
2024-04-01,BEV-016,STR-001,8,17,12,13,False
2024-04-08,BEV-016,STR-001,13,23,14,22,False
2024-04-15,BEV-016,STR-001,22,0,11,11,False
2024-04-22,BEV-016,STR-001,11,25,12,24,False
2024-04-29,BEV-016,STR-001,24,0,12,12,False
2024-05-06,BEV-016,STR-001,12,15,13,14,False
2024-05-13,BEV-016,STR-001,14,0,11,3,False
2024-05-20,BEV-016,STR-001,3,33,13,23,False
2024-05-27,BEV-016,STR-001,23,0,13,10,False
2024-06-03,BEV-016,STR-001,10,26,12,24,False
2024-06-10,BEV-016,STR-001,24,0,12,12,False
2024-01-01,BEV-016,STR-002,90,0,30,60,False
2024-01-08,BEV-016,STR-002,60,0,30,30,False
2024-01-15,BEV-016,STR-002,30,60,26,64,False
2024-01-22,BEV-016,STR-002,64,0,25,39,False
2024-01-29,BEV-016,STR-002,39,0,33,6,False
2024-02-05,BEV-016,STR-002,6,84,26,64,False
2024-02-12,BEV-016,STR-002,64,0,27,37,False
2024-02-19,BEV-016,STR-002,37,0,32,5,False
2024-02-26,BEV-016,STR-002,5,85,27,63,False
2024-03-04,BEV-016,STR-002,63,0,34,29,False
2024-03-11,BEV-016,STR-002,29,61,35,55,False
2024-03-18,BEV-016,STR-002,55,0,30,25,False
2024-03-25,BEV-016,STR-002,25,65,35,55,False
2024-04-01,BEV-016,STR-002,55,0,32,23,False
2024-04-08,BEV-016,STR-002,23,67,27,63,False
2024-04-15,BEV-016,STR-002,63,0,32,31,False
2024-04-22,BEV-016,STR-002,31,59,29,61,False
2024-04-29,BEV-016,STR-002,61,0,32,29,False
2024-05-06,BEV-016,STR-002,29,61,32,58,False
2024-05-13,BEV-016,STR-002,58,0,30,28,False
2024-05-20,BEV-016,STR-002,28,62,27,63,False
2024-05-27,BEV-016,STR-002,63,0,29,34,False
2024-06-03,BEV-016,STR-002,34,56,30,60,False
2024-06-10,BEV-016,STR-002,60,0,25,35,False
2024-01-01,BEV-016,STR-003,36,0,9,27,False
2024-01-08,BEV-016,STR-003,27,0,12,15,False
2024-01-15,BEV-016,STR-003,15,0,11,4,False
2024-01-22,BEV-016,STR-003,4,32,10,26,False
2024-01-29,BEV-016,STR-003,26,0,11,15,False
2024-02-05,BEV-016,STR-003,15,0,14,1,False
2024-02-12,BEV-016,STR-003,1,35,13,23,False
2024-02-19,BEV-016,STR-003,23,0,13,10,False
2024-02-26,BEV-016,STR-003,10,26,20,16,False
2024-03-04,BEV-016,STR-003,16,0,16,0,True
2024-03-11,BEV-016,STR-003,0,36,13,23,False
2024-03-18,BEV-016,STR-003,23,0,13,10,False
2024-03-25,BEV-016,STR-003,10,26,12,24,False
2024-04-01,BEV-016,STR-003,24,0,14,10,False
2024-04-08,BEV-016,STR-003,10,26,11,25,False
2024-04-15,BEV-016,STR-003,25,0,11,14,False
2024-04-22,BEV-016,STR-003,14,0,12,2,False
2024-04-29,BEV-016,STR-003,2,34,14,22,False
2024-05-06,BEV-016,STR-003,22,0,10,12,False
2024-05-13,BEV-016,STR-003,12,24,11,25,False
2024-05-20,BEV-016,STR-003,25,0,11,14,False
2024-05-27,BEV-016,STR-003,14,0,11,3,False
2024-06-03,BEV-016,STR-003,3,33,12,24,False
2024-06-10,BEV-016,STR-003,24,0,13,11,False
2024-01-01,BEV-016,STR-004,90,0,27,63,False
2024-01-08,BEV-016,STR-004,63,0,28,35,False
2024-01-15,BEV-016,STR-004,35,55,32,58,False
2024-01-22,BEV-016,STR-004,58,0,28,30,False
2024-01-29,BEV-016,STR-004,30,60,27,63,False
2024-02-05,BEV-016,STR-004,63,0,26,37,False
2024-02-12,BEV-016,STR-004,37,0,35,2,False
2024-02-19,BEV-016,STR-004,2,88,31,59,False
2024-02-26,BEV-016,STR-004,59,0,32,27,False
2024-03-04,BEV-016,STR-004,27,63,35,55,False
2024-03-11,BEV-016,STR-004,55,0,29,26,False
2024-03-18,BEV-016,STR-004,26,64,34,56,False
2024-03-25,BEV-016,STR-004,56,0,32,24,False
2024-04-01,BEV-016,STR-004,24,66,44,46,False
2024-04-08,BEV-016,STR-004,46,0,27,19,False
2024-04-15,BEV-016,STR-004,19,58,31,46,False
2024-04-22,BEV-016,STR-004,46,0,26,20,False
2024-04-29,BEV-016,STR-004,20,70,30,60,False
2024-05-06,BEV-016,STR-004,60,0,28,32,False
2024-05-13,BEV-016,STR-004,32,58,30,60,False
2024-05-20,BEV-016,STR-004,60,0,29,31,False
2024-05-27,BEV-016,STR-004,31,59,25,65,False
2024-06-03,BEV-016,STR-004,65,0,30,35,False
2024-06-10,BEV-016,STR-004,35,55,28,62,False
2024-01-01,BEV-016,STR-005,90,0,28,62,False
2024-01-08,BEV-016,STR-005,62,0,31,31,False
2024-01-15,BEV-016,STR-005,31,59,30,60,False
2024-01-22,BEV-016,STR-005,60,0,31,29,False
2024-01-29,BEV-016,STR-005,29,61,33,57,False
2024-02-05,BEV-016,STR-005,57,0,30,27,False
2024-02-12,BEV-016,STR-005,27,40,27,40,False
2024-02-19,BEV-016,STR-005,40,0,27,13,False
2024-02-26,BEV-016,STR-005,13,77,28,62,False
2024-03-04,BEV-016,STR-005,62,0,32,30,False
2024-03-11,BEV-016,STR-005,30,60,35,55,False
2024-03-18,BEV-016,STR-005,55,0,31,24,False
2024-03-25,BEV-016,STR-005,24,50,31,43,False
2024-04-01,BEV-016,STR-005,43,0,43,0,True
2024-04-08,BEV-016,STR-005,0,90,27,63,False
2024-04-15,BEV-016,STR-005,63,0,35,28,False
2024-04-22,BEV-016,STR-005,28,62,34,56,False
2024-04-29,BEV-016,STR-005,56,0,27,29,False
2024-05-06,BEV-016,STR-005,29,61,31,59,False
2024-05-13,BEV-016,STR-005,59,0,32,27,False
2024-05-20,BEV-016,STR-005,27,63,31,59,False
2024-05-27,BEV-016,STR-005,59,0,32,27,False
2024-06-03,BEV-016,STR-005,27,63,29,61,False
2024-06-10,BEV-016,STR-005,61,0,29,32,False
2024-01-01,BEV-016,STR-006,144,0,41,103,False
2024-01-08,BEV-016,STR-006,103,0,45,58,False
2024-01-15,BEV-016,STR-006,58,0,43,15,False
2024-01-22,BEV-016,STR-006,15,107,47,75,False
2024-01-29,BEV-016,STR-006,75,0,53,22,False
2024-02-05,BEV-016,STR-006,22,122,44,100,False
2024-02-12,BEV-016,STR-006,100,0,54,46,False
2024-02-19,BEV-016,STR-006,46,98,49,95,False
2024-02-26,BEV-016,STR-006,95,0,75,20,False
2024-03-04,BEV-016,STR-006,20,124,74,70,False
2024-03-11,BEV-016,STR-006,70,0,50,20,False
2024-03-18,BEV-016,STR-006,20,124,44,100,False
2024-03-25,BEV-016,STR-006,100,0,54,46,False
2024-04-01,BEV-016,STR-006,46,98,66,78,False
2024-04-08,BEV-016,STR-006,78,0,50,28,False
2024-04-15,BEV-016,STR-006,28,116,45,99,False
2024-04-22,BEV-016,STR-006,99,0,56,43,False
2024-04-29,BEV-016,STR-006,43,101,44,100,False
2024-05-06,BEV-016,STR-006,100,0,56,44,False
2024-05-13,BEV-016,STR-006,44,100,52,92,False
2024-05-20,BEV-016,STR-006,92,0,50,42,False
2024-05-27,BEV-016,STR-006,42,102,47,97,False
2024-06-03,BEV-016,STR-006,97,0,40,57,False
2024-06-10,BEV-016,STR-006,57,0,50,7,False
2024-01-01,BEV-016,STR-007,36,0,9,27,False
2024-01-08,BEV-016,STR-007,27,0,11,16,False
2024-01-15,BEV-016,STR-007,16,0,13,3,False
2024-01-22,BEV-016,STR-007,3,33,13,23,False
2024-01-29,BEV-016,STR-007,23,0,13,10,False
2024-02-05,BEV-016,STR-007,10,26,12,24,False
2024-02-12,BEV-016,STR-007,24,0,13,11,False
2024-02-19,BEV-016,STR-007,11,25,14,22,False
2024-02-26,BEV-016,STR-007,22,0,19,3,False
2024-03-04,BEV-016,STR-007,3,33,18,18,False
2024-03-11,BEV-016,STR-007,18,0,11,7,False
2024-03-18,BEV-016,STR-007,7,29,11,25,False
2024-03-25,BEV-016,STR-007,25,0,11,14,False
2024-04-01,BEV-016,STR-007,14,0,14,0,True
2024-04-08,BEV-016,STR-007,0,21,14,7,False
2024-04-15,BEV-016,STR-007,7,29,12,24,False
2024-04-22,BEV-016,STR-007,24,0,12,12,False
2024-04-29,BEV-016,STR-007,12,24,11,25,False
2024-05-06,BEV-016,STR-007,25,0,12,13,False
2024-05-13,BEV-016,STR-007,13,19,14,18,False
2024-05-20,BEV-016,STR-007,18,0,13,5,False
2024-05-27,BEV-016,STR-007,5,31,13,23,False
2024-06-03,BEV-016,STR-007,23,0,12,11,False
2024-06-10,BEV-016,STR-007,11,25,11,25,False
2024-01-01,BEV-016,STR-008,144,0,42,102,False
2024-01-08,BEV-016,STR-008,102,0,38,64,False
2024-01-15,BEV-016,STR-008,64,0,49,15,False
2024-01-22,BEV-016,STR-008,15,129,41,103,False
2024-01-29,BEV-016,STR-008,103,0,49,54,False
2024-02-05,BEV-016,STR-008,54,90,54,90,False
2024-02-12,BEV-016,STR-008,90,0,54,36,False
2024-02-19,BEV-016,STR-008,36,108,44,100,False
2024-02-26,BEV-016,STR-008,100,0,52,48,False
2024-03-04,BEV-016,STR-008,48,96,48,96,False
2024-03-11,BEV-016,STR-008,96,0,46,50,False
2024-03-18,BEV-016,STR-008,50,94,44,100,False
2024-03-25,BEV-016,STR-008,100,0,53,47,False
2024-04-01,BEV-016,STR-008,47,97,75,69,False
2024-04-08,BEV-016,STR-008,69,0,47,22,False
2024-04-15,BEV-016,STR-008,22,122,56,88,False
2024-04-22,BEV-016,STR-008,88,0,49,39,False
2024-04-29,BEV-016,STR-008,39,105,42,102,False
2024-05-06,BEV-016,STR-008,102,0,54,48,False
2024-05-13,BEV-016,STR-008,48,96,48,96,False
2024-05-20,BEV-016,STR-008,96,0,44,52,False
2024-05-27,BEV-016,STR-008,52,92,54,90,False
2024-06-03,BEV-016,STR-008,90,0,42,48,False
2024-06-10,BEV-016,STR-008,48,96,52,92,False
2024-01-01,BEV-016,STR-009,90,0,28,62,False
2024-01-08,BEV-016,STR-009,62,0,23,39,False
2024-01-15,BEV-016,STR-009,39,0,26,13,False
2024-01-22,BEV-016,STR-009,13,77,28,62,False
2024-01-29,BEV-016,STR-009,62,0,28,34,False
2024-02-05,BEV-016,STR-009,34,56,32,58,False
2024-02-12,BEV-016,STR-009,58,0,32,26,False
2024-02-19,BEV-016,STR-009,26,64,28,62,False
2024-02-26,BEV-016,STR-009,62,0,28,34,False
2024-03-04,BEV-016,STR-009,34,40,36,38,False
2024-03-11,BEV-016,STR-009,38,0,29,9,False
2024-03-18,BEV-016,STR-009,9,81,32,58,False
2024-03-25,BEV-016,STR-009,58,0,28,30,False
2024-04-01,BEV-016,STR-009,30,60,29,61,False
2024-04-08,BEV-016,STR-009,61,0,33,28,False
2024-04-15,BEV-016,STR-009,28,62,36,54,False
2024-04-22,BEV-016,STR-009,54,0,30,24,False
2024-04-29,BEV-016,STR-009,24,66,30,60,False
2024-05-06,BEV-016,STR-009,60,0,31,29,False
2024-05-13,BEV-016,STR-009,29,61,30,60,False
2024-05-20,BEV-016,STR-009,60,0,30,30,False
2024-05-27,BEV-016,STR-009,30,60,29,61,False
2024-06-03,BEV-016,STR-009,61,0,32,29,False
2024-06-10,BEV-016,STR-009,29,61,29,61,False
2024-01-01,BEV-016,STR-010,114,0,28,86,False
2024-01-08,BEV-016,STR-010,86,0,35,51,False
2024-01-15,BEV-016,STR-010,51,0,32,19,False
2024-01-22,BEV-016,STR-010,19,95,43,71,False
2024-01-29,BEV-016,STR-010,71,0,38,33,False
2024-02-05,BEV-016,STR-010,33,81,42,72,False
2024-02-12,BEV-016,STR-010,72,0,38,34,False
2024-02-19,BEV-016,STR-010,34,80,36,78,False
2024-02-26,BEV-016,STR-010,78,0,52,26,False
2024-03-04,BEV-016,STR-010,26,88,60,54,False
2024-03-11,BEV-016,STR-010,54,0,38,16,False
2024-03-18,BEV-016,STR-010,16,98,38,76,False
2024-03-25,BEV-016,STR-010,76,0,36,40,False
2024-04-01,BEV-016,STR-010,40,74,38,76,False
2024-04-08,BEV-016,STR-010,76,0,34,42,False
2024-04-15,BEV-016,STR-010,42,72,39,75,False
2024-04-22,BEV-016,STR-010,75,0,38,37,False
2024-04-29,BEV-016,STR-010,37,77,43,71,False
2024-05-06,BEV-016,STR-010,71,0,44,27,False
2024-05-13,BEV-016,STR-010,27,87,41,73,False
2024-05-20,BEV-016,STR-010,73,0,42,31,False
2024-05-27,BEV-016,STR-010,31,83,41,73,False
2024-06-03,BEV-016,STR-010,73,0,39,34,False
2024-06-10,BEV-016,STR-010,34,80,37,77,False
2024-01-01,BEV-016,STR-011,75,0,21,54,False
2024-01-08,BEV-016,STR-011,54,0,21,33,False
2024-01-15,BEV-016,STR-011,33,0,26,7,False
2024-01-22,BEV-016,STR-011,7,68,23,52,False
2024-01-29,BEV-016,STR-011,52,0,23,29,False
2024-02-05,BEV-016,STR-011,29,46,27,48,False
2024-02-12,BEV-016,STR-011,48,0,24,24,False
2024-02-19,BEV-016,STR-011,24,26,24,26,False
2024-02-26,BEV-016,STR-011,26,49,27,48,False
2024-03-04,BEV-016,STR-011,48,0,30,18,False
2024-03-11,BEV-016,STR-011,18,57,24,51,False
2024-03-18,BEV-016,STR-011,51,0,28,23,False
2024-03-25,BEV-016,STR-011,23,52,25,50,False
2024-04-01,BEV-016,STR-011,50,0,35,15,False
2024-04-08,BEV-016,STR-011,15,60,26,49,False
2024-04-15,BEV-016,STR-011,49,0,25,24,False
2024-04-22,BEV-016,STR-011,24,51,27,48,False
2024-04-29,BEV-016,STR-011,48,0,27,21,False
2024-05-06,BEV-016,STR-011,21,54,25,50,False
2024-05-13,BEV-016,STR-011,50,0,28,22,False
2024-05-20,BEV-016,STR-011,22,53,26,49,False
2024-05-27,BEV-016,STR-011,49,0,28,21,False
2024-06-03,BEV-016,STR-011,21,31,26,26,False
2024-06-10,BEV-016,STR-011,26,49,24,51,False
2024-01-01,BEV-016,STR-012,120,0,39,81,False
2024-01-08,BEV-016,STR-012,81,0,34,47,False
2024-01-15,BEV-016,STR-012,47,73,44,76,False
2024-01-22,BEV-016,STR-012,76,0,46,30,False
2024-01-29,BEV-016,STR-012,30,90,40,80,False
2024-02-05,BEV-016,STR-012,80,0,36,44,False
2024-02-12,BEV-016,STR-012,44,76,44,76,False
2024-02-19,BEV-016,STR-012,76,0,37,39,False
2024-02-26,BEV-016,STR-012,39,81,69,51,False
2024-03-04,BEV-016,STR-012,51,0,51,0,True
2024-03-11,BEV-016,STR-012,0,120,46,74,False
2024-03-18,BEV-016,STR-012,74,0,45,29,False
2024-03-25,BEV-016,STR-012,29,91,38,82,False
2024-04-01,BEV-016,STR-012,82,0,47,35,False
2024-04-08,BEV-016,STR-012,35,85,48,72,False
2024-04-15,BEV-016,STR-012,72,0,37,35,False
2024-04-22,BEV-016,STR-012,35,85,40,80,False
2024-04-29,BEV-016,STR-012,80,0,35,45,False
2024-05-06,BEV-016,STR-012,45,75,42,78,False
2024-05-13,BEV-016,STR-012,78,0,35,43,False
2024-05-20,BEV-016,STR-012,43,77,40,80,False
2024-05-27,BEV-016,STR-012,80,0,45,35,False
2024-06-03,BEV-016,STR-012,35,85,33,87,False
2024-06-10,BEV-016,STR-012,87,0,44,43,False
2024-01-01,BEV-016,STR-013,120,0,38,82,False
2024-01-08,BEV-016,STR-013,82,0,31,51,False
2024-01-15,BEV-016,STR-013,51,0,39,12,False
2024-01-22,BEV-016,STR-013,12,108,41,79,False
2024-01-29,BEV-016,STR-013,79,0,46,33,False
2024-02-05,BEV-016,STR-013,33,87,38,82,False
2024-02-12,BEV-016,STR-013,82,0,42,40,False
2024-02-19,BEV-016,STR-013,40,80,44,76,False
2024-02-26,BEV-016,STR-013,76,0,65,11,False
2024-03-04,BEV-016,STR-013,11,109,63,57,False
2024-03-11,BEV-016,STR-013,57,0,42,15,False
2024-03-18,BEV-016,STR-013,15,59,46,28,False
2024-03-25,BEV-016,STR-013,28,92,38,82,False
2024-04-01,BEV-016,STR-013,82,0,42,40,False
2024-04-08,BEV-016,STR-013,40,80,41,79,False
2024-04-15,BEV-016,STR-013,79,0,43,36,False
2024-04-22,BEV-016,STR-013,36,70,48,58,False
2024-04-29,BEV-016,STR-013,58,0,42,16,False
2024-05-06,BEV-016,STR-013,16,104,41,79,False
2024-05-13,BEV-016,STR-013,79,0,37,42,False
2024-05-20,BEV-016,STR-013,42,78,36,84,False
2024-05-27,BEV-016,STR-013,84,0,34,50,False
2024-06-03,BEV-016,STR-013,50,0,44,6,False
2024-06-10,BEV-016,STR-013,6,114,33,87,False
2024-01-01,BEV-016,STR-014,75,0,24,51,False
2024-01-08,BEV-016,STR-014,51,0,21,30,False
2024-01-15,BEV-016,STR-014,30,0,26,4,False
2024-01-22,BEV-016,STR-014,4,71,28,47,False
2024-01-29,BEV-016,STR-014,47,0,25,22,False
2024-02-05,BEV-016,STR-014,22,53,26,49,False
2024-02-12,BEV-016,STR-014,49,0,22,27,False
2024-02-19,BEV-016,STR-014,27,48,26,49,False
2024-02-26,BEV-016,STR-014,49,0,23,26,False
2024-03-04,BEV-016,STR-014,26,49,26,49,False
2024-03-11,BEV-016,STR-014,49,0,29,20,False
2024-03-18,BEV-016,STR-014,20,55,27,48,False
2024-03-25,BEV-016,STR-014,48,0,25,23,False
2024-04-01,BEV-016,STR-014,23,52,35,40,False
2024-04-08,BEV-016,STR-014,40,0,23,17,False
2024-04-15,BEV-016,STR-014,17,58,28,47,False
2024-04-22,BEV-016,STR-014,47,0,28,19,False
2024-04-29,BEV-016,STR-014,19,56,28,47,False
2024-05-06,BEV-016,STR-014,47,0,25,22,False
2024-05-13,BEV-016,STR-014,22,27,27,22,False
2024-05-20,BEV-016,STR-014,22,53,27,48,False
2024-05-27,BEV-016,STR-014,48,0,24,24,False
2024-06-03,BEV-016,STR-014,24,51,26,49,False
2024-06-10,BEV-016,STR-014,49,0,25,24,False
2024-01-01,BEV-016,STR-015,30,0,8,22,False
2024-01-08,BEV-016,STR-015,22,0,9,13,False
2024-01-15,BEV-016,STR-015,13,0,11,2,False
2024-01-22,BEV-016,STR-015,2,28,11,19,False
2024-01-29,BEV-016,STR-015,19,0,11,8,False
2024-02-05,BEV-016,STR-015,8,22,11,19,False
2024-02-12,BEV-016,STR-015,19,0,11,8,False
2024-02-19,BEV-016,STR-015,8,22,10,20,False
2024-02-26,BEV-016,STR-015,20,0,9,11,False
2024-03-04,BEV-016,STR-015,11,19,11,19,False
2024-03-11,BEV-016,STR-015,19,0,11,8,False
2024-03-18,BEV-016,STR-015,8,22,12,18,False
2024-03-25,BEV-016,STR-015,18,0,11,7,False
2024-04-01,BEV-016,STR-015,7,23,17,13,False
2024-04-08,BEV-016,STR-015,13,0,10,3,False
2024-04-15,BEV-016,STR-015,3,27,12,18,False
2024-04-22,BEV-016,STR-015,18,0,12,6,False
2024-04-29,BEV-016,STR-015,6,24,12,18,False
2024-05-06,BEV-016,STR-015,18,0,11,7,False
2024-05-13,BEV-016,STR-015,7,23,11,19,False
2024-05-20,BEV-016,STR-015,19,0,10,9,False
2024-05-27,BEV-016,STR-015,9,21,9,21,False
2024-06-03,BEV-016,STR-015,21,0,11,10,False
2024-06-10,BEV-016,STR-015,10,20,9,21,False
2024-01-01,BEV-016,STR-016,30,0,8,22,False
2024-01-08,BEV-016,STR-016,22,0,8,14,False
2024-01-15,BEV-016,STR-016,14,0,11,3,False
2024-01-22,BEV-016,STR-016,3,27,11,19,False
2024-01-29,BEV-016,STR-016,19,0,10,9,False
2024-02-05,BEV-016,STR-016,9,21,10,20,False
2024-02-12,BEV-016,STR-016,20,0,10,10,False
2024-02-19,BEV-016,STR-016,10,20,10,20,False
2024-02-26,BEV-016,STR-016,20,0,14,6,False
